date,open,high,low,close,volume,oi
2026-01-12T00:00:00+05:30,90.29,90.35,90.2,90.25,118744,0
2026-01-13T00:00:00+05:30,90.25,90.3675,90.25,90.2725,316197,0
2026-01-14T00:00:00+05:30,90.26,90.43,90.02,90.415,145751,0
2026-01-16T00:00:00+05:30,90.5,91,90.335,90.8625,334676,0
2026-01-19T00:00:00+05:30,90.8,91.0475,90.66,90.9875,326754,0
2026-01-20T00:00:00+05:30,90.25,91.0975,90.25,91.005,489071,0
2026-01-21T00:00:00+05:30,91.05,91.81,91.05,91.6975,346003,0
2026-01-22T00:00:00+05:30,91.55,91.69,91.48,91.6475,421129,0
2026-01-23T00:00:00+05:30,91.56,92.0125,91.4175,91.8625,360138,0
2026-01-27T00:00:00+05:30,91.8625,91.9,91.59,91.67,364247,0
2026-01-28T00:00:00+05:30,91.63,91.8,91.5,91.73,238816,0
2026-01-29T00:00:00+05:30,92.085,92.19,91.93,92.16,656973,0
2026-01-30T00:00:00+05:30,92.16,92.85,91.98,92.0425,540674,0
2026-02-02T00:00:00+05:30,92.0425,92.0425,91.535,91.6525,294262,0
2026-02-03T00:00:00+05:30,91.2,91.2,90.14,90.345,422093,0
2026-02-04T00:00:00+05:30,90.4,90.65,90.355,90.5775,224585,0
2026-02-05T00:00:00+05:30,90.6,90.61,90.15,90.3975,208876,0
2026-02-06T00:00:00+05:30,90.32,90.93,90.2425,90.73,228210,0
2026-02-09T00:00:00+05:30,90.58,90.83,90.44,90.7725,149132,0
2026-02-10T00:00:00+05:30,90.75,90.8375,90.525,90.62,131500,0
2026-02-11T00:00:00+05:30,90.57,90.815,90.5,90.7275,170119,0
2026-02-12T00:00:00+05:30,90.62,90.695,90.47,90.63,138510,0
2026-02-13T00:00:00+05:30,90.6775,90.79,90.635,90.7025,457674,0
2026-02-16T00:00:00+05:30,90.7025,90.75,90.65,90.7275,218306,0
2026-02-17T00:00:00+05:30,90.7225,90.81,90.625,90.705,473533,0
2026-02-18T00:00:00+05:30,90.71,90.7275,90.6075,90.7025,358023,0
2026-02-20T00:00:00+05:30,90.8,91.02,90.8,90.9625,548993,0
2026-02-23T00:00:00+05:30,90.8,90.9175,90.68,90.895,478530,0
2026-02-24T00:00:00+05:30,90.92,90.98,90.8925,90.9275,507524,0
2026-02-25T00:00:00+05:30,90.91,90.98,90.8825,90.955,302678,0
2026-02-26T00:00:00+05:30,91.085,91.085,90.9525,91.05,178876,0
2026-02-27T00:00:00+05:30,91.05,91.2,91.03,91.1675,390620,0
2026-03-02T00:00:00+05:30,91.23,91.7,91.2,91.6425,925472,0
2026-03-04T00:00:00+05:30,91.3,92.46,91.3,92.2,1114792,0
2026-03-05T00:00:00+05:30,92,92,91.51,91.7075,1109742,0
2026-03-06T00:00:00+05:30,91.7,91.885,91.7,91.855,695703,0
2026-03-09T00:00:00+05:30,91.9,92.4975,91.9,92.455,559684,0
2026-03-10T00:00:00+05:30,92.5,92.5,91.76,91.975,280957,0
2026-03-11T00:00:00+05:30,91.98,92.17,91.91,92.05,436989,0
2026-03-12T00:00:00+05:30,92.2,92.46,91.91,92.2625,468331,0
2026-03-13T00:00:00+05:30,92.35,92.55,92.35,92.4275,582467,0
2026-03-16T00:00:00+05:30,92.5,92.54,92.33,92.3725,308032,0
2026-03-17T00:00:00+05:30,92.33,92.5225,92.2,92.46,247514,0
2026-03-18T00:00:00+05:30,92.4575,92.8025,92.425,92.6925,377308,0
2026-03-20T00:00:00+05:30,92.82,93.8675,92.5,93.61,381372,0
2026-03-23T00:00:00+05:30,93.79,94.19,93.31,93.5625,388768,0
2026-03-24T00:00:00+05:30,93.59,93.91,93.5225,93.7525,1224806,0
2026-03-25T00:00:00+05:30,93.85,94,93.75,93.955,311137,0
2026-03-27T00:00:00+05:30,94.2925,95.18,94.2925,95.0625,768294,0
2026-03-30T00:00:00+05:30,94.15,95.6775,94.025,95.0225,351379,0
2026-04-02T00:00:00+05:30,94.3,94.6,93.15,93.675,569664,0
2026-04-06T00:00:00+05:30,93.3,93.69,93.3,93.4,480113,0
2026-04-07T00:00:00+05:30,93.32,93.53,93.32,93.49,190212,0
2026-04-08T00:00:00+05:30,93.1,93.14,92.85,93.0125,313931,0
2026-04-09T00:00:00+05:30,93.05,93.4,92.94,93.2175,235313,0
2026-04-10T00:00:00+05:30,93.2,93.44,93.0375,93.1575,241883,0
2026-04-13T00:00:00+05:30,93.3,93.74,93.3,93.5125,264996,0
2026-04-15T00:00:00+05:30,93.45,93.55,93.23,93.515,208943,0
2026-04-16T00:00:00+05:30,93.4325,93.4725,93.2525,93.3,126424,0
2026-04-17T00:00:00+05:30,93.2,93.2,92.73,92.98,245124,0
2026-04-20T00:00:00+05:30,92.85,93.235,92.7525,93.1525,308455,0
2026-04-21T00:00:00+05:30,93.2,93.645,93.14,93.4325,305360,0
